Alias_ID,User_Term,Service_Type_ID,Service_Type_Name,Confidence,Source,Usage_Count,Created_Date,Is_Active,Tower_Code
ALI-02050,fraud,ST-RC-006-01-01,Fraud Investigation & Case Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02051,investigation,ST-RC-006-01-01,Fraud Investigation & Case Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02052,sanctions screening & list management,ST-RC-006-01-02,Sanctions Screening & List Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02053,sanctions,ST-RC-006-01-02,Sanctions Screening & List Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02054,screening,ST-RC-006-01-02,Sanctions Screening & List Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02055,audit planning & fieldwork support,ST-RC-007-01-01,Audit Planning & Fieldwork Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02056,audit,ST-RC-007-01-01,Audit Planning & Fieldwork Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02057,planning,ST-RC-007-01-01,Audit Planning & Fieldwork Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02058,continuous controls monitoring services,ST-RC-007-01-02,Continuous Controls Monitoring Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02059,continuous,ST-RC-007-01-02,Continuous Controls Monitoring Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02060,controls,ST-RC-007-01-02,Continuous Controls Monitoring Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02061,internal audit co-sourcing services,ST-RC-007-01-03,Internal Audit Co-Sourcing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02062,internal,ST-RC-007-01-03,Internal Audit Co-Sourcing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02063,audit,ST-RC-007-01-03,Internal Audit Co-Sourcing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02064,internal controls testing & sox support,ST-RC-007-01-04,Internal Controls Testing & SOX Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02065,internal,ST-RC-007-01-04,Internal Controls Testing & SOX Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02066,controls,ST-RC-007-01-04,Internal Controls Testing & SOX Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02067,sox testing & compliance support,ST-RC-007-01-05,SOX Testing & Compliance Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02068,sox,ST-RC-007-01-05,SOX Testing & Compliance Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02069,testing,ST-RC-007-01-05,SOX Testing & Compliance Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02070,contract lifecycle management (clm) administration,ST-RC-008-01-01,Contract Lifecycle Management (CLM) Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02071,contract,ST-RC-008-01-01,Contract Lifecycle Management (CLM) Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02072,lifecycle,ST-RC-008-01-01,Contract Lifecycle Management (CLM) Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02073,corporate entity management services,ST-RC-008-01-02,Corporate Entity Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02074,corporate,ST-RC-008-01-02,Corporate Entity Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02075,entity,ST-RC-008-01-02,Corporate Entity Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02076,intellectual property administration services,ST-RC-008-01-03,Intellectual Property Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02077,intellectual,ST-RC-008-01-03,Intellectual Property Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02078,property,ST-RC-008-01-03,Intellectual Property Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02079,investigation case support & evidence management,ST-RC-008-01-04,Investigation Case Support & Evidence Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02080,investigation,ST-RC-008-01-04,Investigation Case Support & Evidence Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02081,case,ST-RC-008-01-04,Investigation Case Support & Evidence Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02082,legal case management services,ST-RC-008-01-05,Legal Case Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02083,legal,ST-RC-008-01-05,Legal Case Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02084,case,ST-RC-008-01-05,Legal Case Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02085,legal contract review & clm support,ST-RC-008-01-06,Legal Contract Review & CLM Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02086,legal,ST-RC-008-01-06,Legal Contract Review & CLM Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02087,contract,ST-RC-008-01-06,Legal Contract Review & CLM Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02088,legal intake triage & matter management,ST-RC-008-01-07,Legal Intake Triage & Matter Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02089,legal,ST-RC-008-01-07,Legal Intake Triage & Matter Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02090,intake,ST-RC-008-01-07,Legal Intake Triage & Matter Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02091,legal research & paralegal services,ST-RC-008-01-08,Legal Research & Paralegal Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02092,legal,ST-RC-008-01-08,Legal Research & Paralegal Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02093,research,ST-RC-008-01-08,Legal Research & Paralegal Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02094,ediscovery & litigation support services,ST-RC-008-01-09,eDiscovery & Litigation Support Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02095,ediscovery,ST-RC-008-01-09,eDiscovery & Litigation Support Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02096,litigation,ST-RC-008-01-09,eDiscovery & Litigation Support Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02097,ediscovery processing & review support,ST-RC-008-01-10,eDiscovery Processing & Review Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02098,ediscovery,ST-RC-008-01-10,eDiscovery Processing & Review Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02099,processing,ST-RC-008-01-10,eDiscovery Processing & Review Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02100,compliance program operations support,ST-RC-009-01-01,Compliance Program Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02101,compliance,ST-RC-009-01-01,Compliance Program Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02102,program,ST-RC-009-01-01,Compliance Program Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02103,licensing & registration management,ST-RC-009-01-02,Licensing & Registration Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02104,licensing,ST-RC-009-01-02,Licensing & Registration Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02105,registration,ST-RC-009-01-02,Licensing & Registration Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02106,regulatory compliance monitoring services,ST-RC-009-01-03,Regulatory Compliance Monitoring Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02107,regulatory,ST-RC-009-01-03,Regulatory Compliance Monitoring Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02108,compliance,ST-RC-009-01-03,Regulatory Compliance Monitoring Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02109,regulatory monitoring & compliance reporting,ST-RC-009-01-04,Regulatory Monitoring & Compliance Reporting,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02110,regulatory,ST-RC-009-01-04,Regulatory Monitoring & Compliance Reporting,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02111,monitoring,ST-RC-009-01-04,Regulatory Monitoring & Compliance Reporting,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02112,regulatory reporting operations support,ST-RC-009-01-05,Regulatory Reporting Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02113,regulatory,ST-RC-009-01-05,Regulatory Reporting Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02114,reporting,ST-RC-009-01-05,Regulatory Reporting Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02115,continuous third-party monitoring & alerts,ST-RC-010-01-01,Continuous Third-Party Monitoring & Alerts,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02116,continuous,ST-RC-010-01-01,Continuous Third-Party Monitoring & Alerts,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02117,third-party,ST-RC-010-01-01,Continuous Third-Party Monitoring & Alerts,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02118,enterprise risk management support,ST-RC-010-01-02,Enterprise Risk Management Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02119,enterprise,ST-RC-010-01-02,Enterprise Risk Management Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02120,risk,ST-RC-010-01-02,Enterprise Risk Management Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02121,third-party risk assessment services,ST-RC-010-01-03,Third-Party Risk Assessment Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02122,third-party,ST-RC-010-01-03,Third-Party Risk Assessment Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02123,risk,ST-RC-010-01-03,Third-Party Risk Assessment Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02124,vendor due diligence & background screening services,ST-RC-010-01-04,Vendor Due Diligence & Background Screening Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02125,vendor,ST-RC-010-01-04,Vendor Due Diligence & Background Screening Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02126,due,ST-RC-010-01-04,Vendor Due Diligence & Background Screening Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02127,vendor due diligence & risk assessments,ST-RC-010-01-05,Vendor Due Diligence & Risk Assessments,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02128,vendor,ST-RC-010-01-05,Vendor Due Diligence & Risk Assessments,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02129,due,ST-RC-010-01-05,Vendor Due Diligence & Risk Assessments,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02130,loan processing & underwriting support,ST-SC-001-01-05,Loan Processing & Underwriting Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02131,loan,ST-SC-001-01-05,Loan Processing & Underwriting Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02132,processing,ST-SC-001-01-05,Loan Processing & Underwriting Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02133,payment & transaction processing services,ST-SC-001-01-06,Payment & Transaction Processing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02134,payment,ST-SC-001-01-06,Payment & Transaction Processing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02135,transaction,ST-SC-001-01-06,Payment & Transaction Processing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02136,electromechanical assembly services,ST-SC-002-01-02,Electromechanical Assembly Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02137,electromechanical,ST-SC-002-01-02,Electromechanical Assembly Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02138,assembly,ST-SC-002-01-02,Electromechanical Assembly Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02139,manufacturing process engineering support,ST-SC-002-01-03,Manufacturing Process Engineering Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02140,manufacturing,ST-SC-002-01-03,Manufacturing Process Engineering Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02141,process,ST-SC-002-01-03,Manufacturing Process Engineering Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02142,turnkey contract manufacturing,ST-SC-002-01-04,Turnkey Contract Manufacturing,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02143,turnkey,ST-SC-002-01-04,Turnkey Contract Manufacturing,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02144,contract,ST-SC-002-01-04,Turnkey Contract Manufacturing,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02145,pharmacovigilance case processing support,ST-SC-006-01-04,Pharmacovigilance Case Processing Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02146,pharmacovigilance,ST-SC-006-01-04,Pharmacovigilance Case Processing Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02147,case,ST-SC-006-01-04,Pharmacovigilance Case Processing Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02148,pharmacy benefit administration services,ST-SC-006-01-05,Pharmacy Benefit Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02149,pharmacy,ST-SC-006-01-05,Pharmacy Benefit Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02150,benefit,ST-SC-006-01-05,Pharmacy Benefit Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02151,prior authorization & utilization review,ST-SC-006-01-06,Prior Authorization & Utilization Review,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02152,prior,ST-SC-006-01-06,Prior Authorization & Utilization Review,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02153,authorization,ST-SC-006-01-06,Prior Authorization & Utilization Review,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02154,policy administration services,ST-SC-007-01-05,Policy Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02155,policy,ST-SC-007-01-05,Policy Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02156,administration,ST-SC-007-01-05,Policy Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02157,subrogation & recovery services,ST-SC-007-01-06,Subrogation & Recovery Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02158,subrogation,ST-SC-007-01-06,Subrogation & Recovery Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02159,recovery,ST-SC-007-01-06,Subrogation & Recovery Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02160,last-mile delivery management services,ST-SC-008-01-05,Last-Mile Delivery Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02161,last-mile,ST-SC-008-01-05,Last-Mile Delivery Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02162,delivery,ST-SC-008-01-05,Last-Mile Delivery Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02163,transportation management & route optimization,ST-SC-008-01-06,Transportation Management & Route Optimization,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02164,transportation,ST-SC-008-01-06,Transportation Management & Route Optimization,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02165,management,ST-SC-008-01-06,Transportation Management & Route Optimization,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02166,transportation management services,ST-SC-008-01-07,Transportation Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02167,transportation,ST-SC-008-01-07,Transportation Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02168,management,ST-SC-008-01-07,Transportation Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02169,production scheduling & shop floor control,ST-SC-009-01-02,Production Scheduling & Shop Floor Control,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02170,production,ST-SC-009-01-02,Production Scheduling & Shop Floor Control,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02171,scheduling,ST-SC-009-01-02,Production Scheduling & Shop Floor Control,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02172,media asset management services,ST-SC-010-01-02,Media Asset Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02173,media,ST-SC-010-01-02,Media Asset Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02174,asset,ST-SC-010-01-02,Media Asset Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02175,rights & royalties administration support,ST-SC-010-01-03,Rights & Royalties Administration Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02176,rights,ST-SC-010-01-03,Rights & Royalties Administration Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02177,royalties,ST-SC-010-01-03,Rights & Royalties Administration Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02178,rights & royalty administration services,ST-SC-010-01-04,Rights & Royalty Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02179,rights,ST-SC-010-01-04,Rights & Royalty Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02180,royalty,ST-SC-010-01-04,Rights & Royalty Administration Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02181,returns processing & reverse logistics operations,ST-SC-011-01-02,Returns Processing & Reverse Logistics Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02182,returns,ST-SC-011-01-02,Returns Processing & Reverse Logistics Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02183,processing,ST-SC-011-01-02,Returns Processing & Reverse Logistics Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02184,co-packing & kitting services,ST-SC-012-01-02,Co-Packing & Kitting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02185,co-packing,ST-SC-012-01-02,Co-Packing & Kitting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02186,kitting,ST-SC-012-01-02,Co-Packing & Kitting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02187,citizen inquiry & contact center support,ST-SC-013-01-01,Citizen Inquiry & Contact Center Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02188,citizen,ST-SC-013-01-01,Citizen Inquiry & Contact Center Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02189,inquiry,ST-SC-013-01-01,Citizen Inquiry & Contact Center Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02190,government program administration support,ST-SC-013-01-02,Government Program Administration Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02191,government,ST-SC-013-01-02,Government Program Administration Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02192,program,ST-SC-013-01-02,Government Program Administration Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02193,government program application processing,ST-SC-013-01-03,Government Program Application Processing,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02194,government,ST-SC-013-01-03,Government Program Application Processing,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02195,program,ST-SC-013-01-03,Government Program Application Processing,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02196,public sector procurement & contracting support,ST-SC-013-01-04,Public Sector Procurement & Contracting Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02197,public,ST-SC-013-01-04,Public Sector Procurement & Contracting Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02198,sector,ST-SC-013-01-04,Public Sector Procurement & Contracting Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02199,quality control & inspection services,ST-SC-014-01-01,Quality Control & Inspection Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02200,quality,ST-SC-014-01-01,Quality Control & Inspection Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02201,control,ST-SC-014-01-01,Quality Control & Inspection Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02202,quality inspection & testing services,ST-SC-014-01-02,Quality Inspection & Testing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02203,quality,ST-SC-014-01-02,Quality Inspection & Testing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02204,inspection,ST-SC-014-01-02,Quality Inspection & Testing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02205,supplier quality & incoming inspection,ST-SC-014-01-03,Supplier Quality & Incoming Inspection,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02206,supplier,ST-SC-014-01-03,Supplier Quality & Incoming Inspection,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02207,quality,ST-SC-014-01-03,Supplier Quality & Incoming Inspection,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02208,supplier quality management support,ST-SC-014-01-04,Supplier Quality Management Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02209,supplier,ST-SC-014-01-04,Supplier Quality Management Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02210,quality,ST-SC-014-01-04,Supplier Quality Management Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02211,demand forecasting & supply planning operations,ST-SC-015-01-01,Demand Forecasting & Supply Planning Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02212,demand,ST-SC-015-01-01,Demand Forecasting & Supply Planning Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02213,forecasting,ST-SC-015-01-01,Demand Forecasting & Supply Planning Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02214,demand planning & forecasting services,ST-SC-015-01-02,Demand Planning & Forecasting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02215,demand,ST-SC-015-01-02,Demand Planning & Forecasting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02216,planning,ST-SC-015-01-02,Demand Planning & Forecasting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02217,inventory management & reconciliation,ST-SC-015-01-03,Inventory Management & Reconciliation,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02218,inventory,ST-SC-015-01-03,Inventory Management & Reconciliation,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02219,management,ST-SC-015-01-03,Inventory Management & Reconciliation,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02220,inventory replenishment & allocation operations,ST-SC-015-01-04,Inventory Replenishment & Allocation Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02221,inventory,ST-SC-015-01-04,Inventory Replenishment & Allocation Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02222,replenishment,ST-SC-015-01-04,Inventory Replenishment & Allocation Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02223,supply chain analytics & reporting services,ST-SC-015-01-05,Supply Chain Analytics & Reporting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02224,supply,ST-SC-015-01-05,Supply Chain Analytics & Reporting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02225,chain,ST-SC-015-01-05,Supply Chain Analytics & Reporting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02226,supply chain network cost modeling advisory,ST-SC-015-01-06,Supply Chain Network Cost Modeling Advisory,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02227,supply,ST-SC-015-01-06,Supply Chain Network Cost Modeling Advisory,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02228,chain,ST-SC-015-01-06,Supply Chain Network Cost Modeling Advisory,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02229,supply chain spend analytics & cost reduction advisory,ST-SC-015-01-07,Supply Chain Spend Analytics & Cost Reduction Advisory,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02230,supply,ST-SC-015-01-07,Supply Chain Spend Analytics & Cost Reduction Advisory,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02231,chain,ST-SC-015-01-07,Supply Chain Spend Analytics & Cost Reduction Advisory,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02232,network operations center (noc) support,ST-SC-016-01-01,Network Operations Center (NOC) Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02233,network,ST-SC-016-01-01,Network Operations Center (NOC) Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02234,operations,ST-SC-016-01-01,Network Operations Center (NOC) Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02235,telecom service provisioning & activation,ST-SC-016-01-02,Telecom Service Provisioning & Activation,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02236,telecom,ST-SC-016-01-02,Telecom Service Provisioning & Activation,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02237,service,ST-SC-016-01-02,Telecom Service Provisioning & Activation,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02238,freight brokerage & carrier procurement,ST-SC-017-01-01,Freight Brokerage & Carrier Procurement,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02239,freight,ST-SC-017-01-01,Freight Brokerage & Carrier Procurement,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02240,brokerage,ST-SC-017-01-01,Freight Brokerage & Carrier Procurement,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02241,shipment tracking & exception management,ST-SC-017-01-02,Shipment Tracking & Exception Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02242,shipment,ST-SC-017-01-02,Shipment Tracking & Exception Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02243,tracking,ST-SC-017-01-02,Shipment Tracking & Exception Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02244,reservation & booking operations,ST-SC-018-01-01,Reservation & Booking Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02245,reservation,ST-SC-018-01-01,Reservation & Booking Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02246,booking,ST-SC-018-01-01,Reservation & Booking Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02247,revenue management & yield optimization support,ST-SC-018-01-02,Revenue Management & Yield Optimization Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
