Mapping_ID,Service_Type_ID,Vendor_ID,Vendor_Name,Analyst_Ranking,Analyst_Source,Ranking_Tier,Vendor_Type,Founded_Year,Confidence,As_Of_Date,Source_Type,Notes,Maxx_Rec_Tier,Price_Position,Typical_Delivery_Location
SVM-03615,ST-FR-005-01-02,VND-0090,Aramark,Leader,Automatic Merchandiser rankings 2024,1,Established,1936,HIGH,2025-01,Analyst,Provides vending as part of food and facilities contracts.,,,
SVM-03616,ST-FR-005-01-02,VND-0089,Sodexo,Leader,Automatic Merchandiser rankings 2024,1,Established,1966,HIGH,2025-01,Analyst,Offers full‑line vending and office refreshment.,,,
SVM-03617,ST-FR-005-01-02,VND-0250,Accent Food Services,Major Player,Industry rankings,2,Established,1986,HIGH,2025-01,Analyst,Regional leader in vending/micro‑markets.,,,
SVM-03618,ST-FR-005-01-02,VND-0742,Five Star Food Service,Major Player,Industry rankings,2,Established,1993,HIGH,2025-01,Analyst,Strong presence in southeastern U.S. vending.,,,
SVM-03619,ST-FR-005-01-02,VND-0427,Byte Technology,,,,Emerging,2015,LOW,2025-01,Manual,Smart vending fridges for micro‑markets.,,,
SVM-03620,ST-FR-005-01-02,VND-0223,365 Retail Markets,,,,Emerging,2008,LOW,2025-01,Manual,Technology backbone for self‑checkout vending/micro‑markets.,,,
SVM-03656,ST-FR-006-01-02,VND-1600,UPS,Leader,Global parcel/shipping market reports,1,Established,1907,HIGH,2025-01,Analyst,Corporate outbound shipping and mailroom integration.,,,
SVM-03657,ST-FR-006-01-02,VND-0733,FedEx,Leader,Global parcel/shipping market reports,1,Established,1971,HIGH,2025-01,Analyst,Integrated enterprise shipping solutions.,,,
SVM-03658,ST-FR-006-01-02,VND-0091,DHL,Leader,Global parcel/shipping market reports,1,Established,1969,HIGH,2025-01,Analyst,International shipping tied into corporate mailroom operations.,,,
SVM-03659,ST-FR-006-01-02,VND-1239,Pitney Bowes,Major Player,IDC MarketScape Print/Doc 2023,2,Established,1920,HIGH,2025-01,Analyst,Multi‑carrier shipping management for enterprises.,,,
SVM-03660,ST-FR-006-01-02,VND-1514,Swiss Post Solutions,Major Player,IAOP Outsourcing 100,2,Established,2000,HIGH,2025-01,Analyst,Manages shipping as part of mailroom BPO.,,,
SVM-03661,ST-FR-006-01-02,VND-1479,Stable,,,,Emerging,2019,LOW,2025-01,Manual,Digital mailbox and shipping-as-a-service for distributed teams.,,,
SVM-03662,ST-FR-006-01-02,VND-1420,Sendle (B2B),,,,Emerging,2014,LOW,2025-01,Manual,Carbon‑neutral parcel delivery used by SMEs with flex facilities.,,,
SVM-03663,ST-FR-006-01-03,VND-1514,Swiss Post Solutions,Leader,IAOP Outsourcing 100,1,Established,2000,HIGH,2025-01,Analyst,Large‑scale digital mailroom transformation provider.,,,
SVM-03664,ST-FR-006-01-03,VND-0710,Exela Technologies,Leader,IAOP Outsourcing 100,1,Established,2017,HIGH,2025-01,Analyst,Offers mailroom automation and content digitization.,,,
SVM-03665,ST-FR-006-01-03,VND-0447,Canon Business Process Services,Leader,IAOP Outsourcing 100,1,Established,1997,HIGH,2025-01,Analyst,Corporate mail and scanning operations.,,,
SVM-03666,ST-FR-006-01-03,VND-1348,Ricoh,Major Player,IDC Print/Document Solutions,2,Established,1936,HIGH,2025-01,Analyst,Hybrid print‑and‑digital mail solutions.,,,
SVM-03667,ST-FR-006-01-03,VND-0918,Iron Mountain,Major Player,IDC Content Services,2,Established,1951,HIGH,2025-01,Analyst,Secure digital mailroom with records management integration.,,,
SVM-03668,ST-FR-006-01-03,VND-1479,Stable,,,,Emerging,2019,LOW,2025-01,Manual,Fully digital mailroom for remote‑first companies.,,,
SVM-03669,ST-FR-006-01-03,VND-0650,Earth Class Mail,,,,Emerging,2004,LOW,2025-01,Manual,Scans and routes incoming mail to digital workflows.,,,
SVM-03670,ST-FR-006-01-04,VND-1514,Swiss Post Solutions,Leader,IAOP Outsourcing 100,1,Established,2000,HIGH,2025-01,Analyst,Oversees dock/receiving integrated with mailroom.,,,
SVM-03671,ST-FR-006-01-04,VND-0082,JLL,Leader,IFM market reports 2023–2024,1,Established,1783,HIGH,2025-01,Analyst,Manages loading docks and central receiving in IFM.,,,
SVM-03672,ST-FR-006-01-04,VND-0081,CBRE,Leader,IFM market reports 2023–2024,1,Established,1906,HIGH,2025-01,Analyst,Warehouse/receiving operations as part of logistics FM.,,,
SVM-03673,ST-FR-006-01-04,VND-0885,ISS,Leader,IFM market reports 2023–2024,1,Established,1901,HIGH,2025-01,Analyst,Receipts handling and inventory support.,,,
SVM-03674,ST-FR-006-01-04,VND-0232,ABM,Major Player,FM market rankings 2024,2,Established,1909,HIGH,2025-01,Analyst,Dock operations within campus FM contracts.,,,
SVM-03675,ST-FR-006-01-04,VND-1479,Stable,,,,Emerging,2019,LOW,2025-01,Manual,Adds parcel receiving to digital mail solutions.,,,
SVM-03676,ST-FR-006-01-04,VND-1082,Metropolis,,,,Emerging,2017,LOW,2025-01,Manual,Computer‑vision based vehicle/parcel flow for docks and parking.,,,
SVM-03698,ST-FR-007-01-01,VND-0082,JLL,Leader,Verdantix Workplace Systems Integrators 2023,1,Established,1783,HIGH,2025-01,Analyst,Provides strategy and space planning via Workplace/Projects teams.,,,
SVM-03699,ST-FR-007-01-01,VND-0081,CBRE,Leader,RE/IFM market reports,1,Established,1906,HIGH,2025-01,Analyst,Offers workplace strategy and space planning globally.,,,
SVM-03700,ST-FR-007-01-01,VND-0083,Cushman & Wakefield,Leader,RE/IFM market reports,1,Established,1917,HIGH,2025-01,Analyst,Strong workplace strategy and space planning practice.,,,
SVM-03701,ST-FR-007-01-01,VND-0084,Colliers,Major Contender,RE services reports,2,Established,1976,HIGH,2025-01,Analyst,Space planning tied to tenant representation and PM.,,,
SVM-03702,ST-FR-007-01-01,VND-0209,Savills,Major Contender,RE services reports,2,Established,1855,HIGH,2025-01,Analyst,Workplace strategy for enterprise occupiers.,,,
SVM-03703,ST-FR-007-01-01,VND-1033,M Moser Associates,,,,Emerging,1981,LOW,2025-01,Manual,Design‑build firm specializing in workplace strategy and space planning.,,,
SVM-03704,ST-FR-007-01-01,VND-1613,Unispace,,,,Emerging,2010,LOW,2025-01,Manual,Global workplace strategy and design specialist.,,,
SVM-03712,ST-FR-008-01-01,VND-1410,Schneider Electric,Leader,Verdantix Green Quadrant ESG & Energy,1,Established,1836,HIGH,2025-01,Analyst,Provides sustainability reporting and advisory for facilities portfolios.,,,
SVM-03713,ST-FR-008-01-01,VND-0684,Engie Impact,Leader,Verdantix Green Quadrant ESG & Energy,1,Established,2010,HIGH,2025-01,Analyst,Specializes in sustainability strategy and performance reporting.,,,
SVM-03714,ST-FR-008-01-01,VND-0082,JLL,Leader,Verdantix Real Estate & FM research,1,Established,1783,HIGH,2025-01,Analyst,Offers ESG reporting through JLL Sustainability Services.,,,
SVM-03715,ST-FR-008-01-01,VND-0081,CBRE,Leader,Verdantix Real Estate & FM research,1,Established,1906,HIGH,2025-01,Analyst,Carbon and ESG reporting for occupiers and investors.,,,
SVM-03716,ST-FR-008-01-01,VND-1474,Sphera,Major Player,ESG software quadrants,2,Established,2016,HIGH,2025-01,Analyst,ESG and EHS reporting platform used by FM teams.,,,
SVM-03717,ST-FR-008-01-01,VND-1683,Watershed,,,,Emerging,2019,LOW,2025-01,Manual,Carbon accounting SaaS used for portfolio‑level sustainability reporting.,,,
SVM-03718,ST-FR-008-01-01,VND-1230,Persefoni,,,,Emerging,2017,LOW,2025-01,Manual,Climate management and reporting platform.,,,
SVM-03719,ST-FR-008-01-02,VND-1682,Waste Management (WM),Leader,Verdantix Green Quadrant Waste & Recycling,1,Established,1968,HIGH,2025-01,Analyst,Offers enterprise recycling and sustainability reporting.,,,
SVM-03720,ST-FR-008-01-02,VND-1339,Republic Services,Leader,Verdantix Green Quadrant,1,Established,1998,HIGH,2025-01,Analyst,Integrated recycling and circularity programs.,,,
SVM-03721,ST-FR-008-01-02,VND-1648,Veolia,Leader,Verdantix Green Quadrant,1,Established,1853,HIGH,2025-01,Analyst,"Global waste and resource management, including on‑site recycling.",,,
SVM-03722,ST-FR-008-01-02,VND-1369,Rubicon,Innovator,Smart waste market reports,2,Established,2008,MEDIUM,2025-01,Analyst,Software‑enabled waste and recycling management.,,,
SVM-03723,ST-FR-008-01-02,VND-1502,Suez (Veolia),Major Player,Verdantix Green Quadrant,2,Established,2000,HIGH,2025-01,Analyst,Recycling programs across EMEA/LatAm.,,,
SVM-03724,ST-FR-008-01-02,VND-1357,RoadRunner Recycling,,,,Emerging,2014,LOW,2025-01,Manual,AI‑optimized recycling for multi‑site customers.,,,
SVM-03725,ST-FR-008-01-02,VND-0572,CurbWaste,,,,Emerging,2020,LOW,2025-01,Manual,SaaS platform helping haulers and enterprises manage waste streams.,,,
SVM-03740,ST-FR-009-01-01,VND-0082,JLL,Leader,Verdantix Workplace Systems Integrators 2023,1,Established,1783,HIGH,2025-01,Analyst,Global workplace strategy and consulting leader.,,,
SVM-03741,ST-FR-009-01-01,VND-0081,CBRE,Leader,RE services reports,1,Established,1906,HIGH,2025-01,Analyst,Advisory practice focused on hybrid work and portfolio strategy.,,,
SVM-03742,ST-FR-009-01-01,VND-0083,Cushman & Wakefield,Leader,RE services reports,1,Established,1917,HIGH,2025-01,Analyst,Workplace and occupancy strategy group for enterprises.,,,
SVM-03743,ST-FR-009-01-01,VND-0059,Deloitte,Leader,Verdantix Workplace Systems Integrators 2023,1,Established,1845,HIGH,2025-01,Analyst,Real estate and workplace transformation consulting.,,,
SVM-03744,ST-FR-009-01-01,VND-0001,Accenture,Leader,Verdantix Workplace Systems Integrators 2023,1,Established,1989,HIGH,2025-01,Analyst,Workplace experience and digital workplace consulting.,,,
SVM-03745,ST-FR-009-01-01,VND-1033,M Moser Associates,,,,Emerging,1981,LOW,2025-01,Manual,Boutique workplace strategy and design firm.,,,
SVM-03746,ST-FR-009-01-01,VND-1613,Unispace,,,,Emerging,2010,LOW,2025-01,Manual,"Integrated workplace strategy, design and build.",,,
SVM-03799,ST-IT-001-01-05,VND-0003,TCS,Leader,Everest 2024,1,Established,1974,HIGH,2025-01,Analyst,"Delivers structured PoC and MVP builds as part of its broader custom application and innovation services, leveraging global agile delivery centers.",,,
SVM-03800,ST-IT-001-01-05,VND-0001,Accenture,Leader,Everest 2024,1,Established,1989,HIGH,2025-01,Analyst,Runs industrialized PoC/innovation labs that rapidly validate business cases on cloud and AI platforms before full‑scale build.,,,
SVM-03801,ST-IT-001-01-05,VND-0059,Deloitte,Leader,Gartner 2025,1,Established,1845,HIGH,2025-01,Analyst,Uses its Ascend SDLC and Digital Foundry environments to design and implement PoCs tightly linked to business value and strategy.,,,
SVM-03802,ST-IT-001-01-05,VND-0009,Cognizant,Major Contender,Everest 2024,2,Established,1994,HIGH,2025-01,Analyst,Provides PoC and prototype development as part of its application transformation programs with strong cloud‑native focus.,,,
SVM-03803,ST-IT-001-01-05,VND-0004,Capgemini,Major Contender,Everest 2024,2,Established,1967,HIGH,2025-01,Analyst,"Offers structured PoC sprints embedded in application modernization projects, especially on hyperscaler stacks.",,,
SVM-03804,ST-IT-001-01-05,VND-0590,DataToBiz,Challenger,Industry 2025,3,Emerging,2015,HIGH,2025-01,Analyst,Specializes in AI PoC development and MVPs to de‑risk advanced analytics and ML initiatives for enterprises.,,,
SVM-03805,ST-IT-001-01-05,VND-0891,Imaginary Cloud,Challenger,Industry 2025,3,Emerging,2015,HIGH,2025-01,Analyst,"Boutique product studio that designs and builds end‑to‑end PoCs for web, mobile, and AI products.",,,
SVM-03863,ST-CO-001-01-01,VND-0037,Concentrix,Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,iX Hero: 15% faster proficiency,,,
SVM-03864,ST-CO-001-01-01,VND-0036,Teleperformance,Multiple recognitions,Industry awards 2025,1,BPO,,HIGH,2025-01,Analyst,"Training simulator, 170 countries",,,
SVM-03865,ST-CO-001-01-01,VND-0038,Foundever,Gold BPO Partnership,European CC Awards 2025,1,BPO,,HIGH,2025-01,Analyst,"150K agents, operational excellence",,,
SVM-03866,ST-CO-001-01-01,VND-0040,Alorica,Gold Globee Disruptor,AI Excellence Award 2025,2,BPO,,HIGH,2025-01,Analyst,evoAI conversational AI,,,
SVM-03867,ST-CO-001-01-01,VND-0043,TaskUs,Fastest-growing BPO,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Regal.ai cost reduction,,,
SVM-03868,ST-CO-001-01-02,VND-0037,Concentrix,Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,iX Hero: 15% faster proficiency,,,
SVM-03869,ST-CO-001-01-02,VND-0036,Teleperformance,Multiple recognitions,Industry awards 2025,1,BPO,,HIGH,2025-01,Analyst,"Training simulator, 170 countries",,,
SVM-03870,ST-CO-001-01-02,VND-0038,Foundever,Gold BPO Partnership,European CC Awards 2025,1,BPO,,HIGH,2025-01,Analyst,"150K agents, operational excellence",,,
SVM-03871,ST-CO-001-01-02,VND-0040,Alorica,Gold Globee Disruptor,AI Excellence Award 2025,2,BPO,,HIGH,2025-01,Analyst,evoAI conversational AI,,,
SVM-03872,ST-CO-001-01-02,VND-0043,TaskUs,Fastest-growing BPO,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Regal.ai cost reduction,,,
SVM-03873,ST-CO-001-01-03,VND-0041,Genpact,L&A 35% reduction,Domain case studies,1,IT Services,,HIGH,2025-01,Analyst,"Virtual SME, domain expertise",,,
SVM-03874,ST-CO-001-01-03,VND-0009,Cognizant,Strategic partnership,Google Cloud 2025,1,IT Services,,HIGH,2025-01,Analyst,"AI-first, sentiment analysis",,,
SVM-03875,ST-CO-001-01-03,VND-0003,TCS,RemacX solution,AWS partnership,1,IT Services,,HIGH,2025-01,Analyst,Multi-KB AI search,,,
SVM-03876,ST-CO-001-01-03,VND-0042,WNS,Magic Quadrant Leader,Gartner F&A 2025,1,IT Services,,HIGH,2025-01,Analyst,15+ yr domain experts,,,
SVM-03877,ST-CO-001-01-03,VND-0038,Foundever,Tech support finalist,European CC Awards 2025,2,BPO,,HIGH,2025-01,Analyst,Tier 1 vs Tier 2 differentiation,,,
SVM-03903,ST-CO-002-01-01,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,Order management scale,,,
SVM-03904,ST-CO-002-01-01,VND-0038,Foundever,Gold BPO Partnership,European CC Awards 2025,1,BPO,,HIGH,2025-01,Analyst,Order processing excellence,,,
SVM-03905,ST-CO-002-01-01,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Back-office support,,,
SVM-03906,ST-CO-002-01-01,VND-0041,Genpact,BPS Top 50 #6,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Order-to-cash automation,,,
SVM-03907,ST-CO-002-01-01,VND-0042,WNS,BPS Top 50 #34,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Back-office ops,,,
SVM-03948,ST-CO-003-01-01,VND-0036,Teleperformance,#6 Insignia 2025,Insignia Resources,1,BPO,,HIGH,2025-01,Analyst,Microsoft certifications,,,
SVM-03949,ST-CO-003-01-01,VND-0037,Concentrix,#5 Insignia 2025,Insignia Resources,1,BPO,,HIGH,2025-01,Analyst,Dedicated Tech Support division,,,
SVM-03950,ST-CO-003-01-01,VND-0040,Alorica,Tech Support Services,Analyst rankings,2,BPO,,HIGH,2025-01,Analyst,AI-guided troubleshooting,,,
SVM-03951,ST-CO-003-01-01,VND-0039,TTEC,#3 Insignia 2025,Insignia Resources,1,BPO,,HIGH,2025-01,Analyst,40+ years tech support,,,
SVM-03952,ST-CO-003-01-01,VND-1113,ModSquad,Top 3 CX Outsourcing,Frost & Sullivan 2025,2,Specialist,,HIGH,2025-01,Analyst,"2x faster ramp, top 1% experts",,,
SVM-03953,ST-CO-003-01-02,VND-0036,Teleperformance,#6 Insignia 2025,Insignia Resources,1,BPO,,HIGH,2025-01,Analyst,Microsoft certifications,,,
SVM-03954,ST-CO-003-01-02,VND-0037,Concentrix,#5 Insignia 2025,Insignia Resources,1,BPO,,HIGH,2025-01,Analyst,Dedicated Tech Support division,,,
SVM-03955,ST-CO-003-01-02,VND-0040,Alorica,Tech Support Services,Analyst rankings,2,BPO,,HIGH,2025-01,Analyst,AI-guided troubleshooting,,,
SVM-03956,ST-CO-003-01-02,VND-0039,TTEC,#3 Insignia 2025,Insignia Resources,1,BPO,,HIGH,2025-01,Analyst,40+ years tech support,,,
SVM-03957,ST-CO-003-01-02,VND-1113,ModSquad,Top 3 CX Outsourcing,Frost & Sullivan 2025,2,Specialist,,HIGH,2025-01,Analyst,"2x faster ramp, top 1% experts",,,
SVM-03983,ST-CO-004-01-01,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,Onboarding excellence,,,
SVM-03984,ST-CO-004-01-01,VND-0038,Foundever,Gold BPO Partnership,European CC Awards 2025,1,BPO,,HIGH,2025-01,Analyst,New customer activation,,,
SVM-03985,ST-CO-004-01-01,VND-0043,TaskUs,Fastest-growing BPO,Everest Group,2,Digital Specialist,,HIGH,2025-01,Analyst,Digital onboarding,,,
SVM-03986,ST-CO-004-01-01,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Onboarding programs,,,
SVM-03987,ST-CO-004-01-01,VND-0074,Sutherland,Transformation track,Industry case studies,2,BPO,,HIGH,2025-01,Analyst,Customer success DNA,,,
SVM-03988,ST-CO-004-01-02,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,Onboarding excellence,,,
SVM-03989,ST-CO-004-01-02,VND-0038,Foundever,Gold BPO Partnership,European CC Awards 2025,1,BPO,,HIGH,2025-01,Analyst,New customer activation,,,
SVM-03990,ST-CO-004-01-02,VND-0043,TaskUs,Fastest-growing BPO,Everest Group,2,Digital Specialist,,HIGH,2025-01,Analyst,Digital onboarding,,,
SVM-03991,ST-CO-004-01-02,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,Onboarding programs,,,
SVM-03992,ST-CO-004-01-02,VND-0074,Sutherland,Transformation track,Industry case studies,2,BPO,,HIGH,2025-01,Analyst,Customer success DNA,,,
SVM-04018,ST-CO-005-01-01,VND-0039,TTEC,Dedicated division,Everest BPS Top 50,1,BPO,,HIGH,2025-01,Analyst,"Back-Office Support, 50%+ automation",,,
SVM-04019,ST-CO-005-01-01,VND-0041,Genpact,F&A automation,Everest BPS Top 50,1,IT Services,,HIGH,2025-01,Analyst,"Data analytics, 75%+ automation",,,
SVM-04020,ST-CO-005-01-01,VND-0042,WNS,Back-office focus,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,High-transaction-volume,,,
SVM-04021,ST-CO-005-01-01,VND-0009,Cognizant,Document processing,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,IDP capability,,,
SVM-04022,ST-CO-005-01-01,VND-0006,Conduent,Forms/claims specialist,Everest BPS Top 50,2,BPO,,HIGH,2025-01,Analyst,Document management,,,
SVM-04023,ST-CO-005-01-02,VND-0039,TTEC,Dedicated division,Everest BPS Top 50,1,BPO,,HIGH,2025-01,Analyst,"Back-Office Support, 50%+ automation",,,
SVM-04024,ST-CO-005-01-02,VND-0041,Genpact,F&A automation,Everest BPS Top 50,1,IT Services,,HIGH,2025-01,Analyst,"Data analytics, 75%+ automation",,,
SVM-04025,ST-CO-005-01-02,VND-0042,WNS,Back-office focus,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,High-transaction-volume,,,
SVM-04026,ST-CO-005-01-02,VND-0009,Cognizant,Document processing,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,IDP capability,,,
SVM-04027,ST-CO-005-01-02,VND-0006,Conduent,Forms/claims specialist,Everest BPS Top 50,2,BPO,,HIGH,2025-01,Analyst,Document management,,,
SVM-04028,ST-CO-005-01-03,VND-0039,TTEC,Dedicated division,Everest BPS Top 50,1,BPO,,HIGH,2025-01,Analyst,"Back-Office Support, 50%+ automation",,,
SVM-04029,ST-CO-005-01-03,VND-0041,Genpact,F&A automation,Everest BPS Top 50,1,IT Services,,HIGH,2025-01,Analyst,"Data analytics, 75%+ automation",,,
SVM-04030,ST-CO-005-01-03,VND-0042,WNS,Back-office focus,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,High-transaction-volume,,,
SVM-04031,ST-CO-005-01-03,VND-0009,Cognizant,Document processing,Everest BPS Top 50,2,IT Services,,HIGH,2025-01,Analyst,IDP capability,,,
SVM-04032,ST-CO-005-01-03,VND-0006,Conduent,Forms/claims specialist,Everest BPS Top 50,2,BPO,,HIGH,2025-01,Analyst,Document management,,,
SVM-04053,ST-CO-006-01-01,VND-0037,Concentrix,BPS Top 50 #4,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"AI Collections Agent, 29% increase",,,
SVM-04054,ST-CO-006-01-01,VND-0038,Foundever,BPS Top 50 #6,Everest Group,1,BPO,,HIGH,2025-01,Analyst,"2K+ collectors, 26% cure rate",,,
SVM-04055,ST-CO-006-01-01,VND-0041,Genpact,ISG Leader,ISG Provider Lens,2,IT Services,,HIGH,2025-01,Analyst,"Cora ARFlow, propensity-to-pay",,,
SVM-04056,ST-CO-006-01-01,VND-0003,TCS,BPS Top 50 #7,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Digital Debt Collection,,,
SVM-04057,ST-CO-006-01-01,VND-0001,Accenture,BPS Top 50 #2,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Touchless customer-to-cash,,,
SVM-04078,ST-CO-007-01-01,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,1,Digital Specialist,,HIGH,2025-01,Analyst,"Digital-native, 19% upselling via chat",,,
SVM-04079,ST-CO-007-01-01,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,AI-powered chat automation,,,
SVM-04080,ST-CO-007-01-01,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,TTEC Digital division,,,
SVM-04081,ST-CO-007-01-01,VND-0042,WNS,BPS Top 50 #34,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,EXPIRIUS framework,,,
SVM-04082,ST-CO-007-01-01,VND-0038,Foundever,ISG Intelligent CX,ISG Provider Lens 2024,2,BPO,,HIGH,2025-01,Analyst,Omnichannel digital,,,
SVM-04083,ST-CO-007-01-02,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,1,Digital Specialist,,HIGH,2025-01,Analyst,"Digital-native, 19% upselling via chat",,,
SVM-04084,ST-CO-007-01-02,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,AI-powered chat automation,,,
SVM-04085,ST-CO-007-01-02,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,TTEC Digital division,,,
SVM-04086,ST-CO-007-01-02,VND-0042,WNS,BPS Top 50 #34,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,EXPIRIUS framework,,,
SVM-04087,ST-CO-007-01-02,VND-0038,Foundever,ISG Intelligent CX,ISG Provider Lens 2024,2,BPO,,HIGH,2025-01,Analyst,Omnichannel digital,,,
SVM-04088,ST-CO-007-01-03,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,1,Digital Specialist,,HIGH,2025-01,Analyst,"Digital-native, 19% upselling via chat",,,
SVM-04089,ST-CO-007-01-03,VND-0037,Concentrix,Leader + Star Performer,Everest Group CXM 2025,1,BPO,,HIGH,2025-01,Analyst,AI-powered chat automation,,,
SVM-04090,ST-CO-007-01-03,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,TTEC Digital division,,,
SVM-04091,ST-CO-007-01-03,VND-0042,WNS,BPS Top 50 #34,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,EXPIRIUS framework,,,
SVM-04092,ST-CO-007-01-03,VND-0038,Foundever,ISG Intelligent CX,ISG Provider Lens 2024,2,BPO,,HIGH,2025-01,Analyst,Omnichannel digital,,,
SVM-04093,ST-CO-007-01-04,VND-0009,Cognizant,Horizon 2,HFS Horizons 2024,1,IT Services,,HIGH,2025-01,Analyst,"CCAIP platform, 80% automation",,,
SVM-04094,ST-CO-007-01-04,VND-0041,Genpact,BPS Top 50 #6,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,Cora ContactUS.ai,,,
SVM-04095,ST-CO-007-01-04,VND-0003,TCS,BPS Top 50 #7,Everest Group,2,IT Services,,HIGH,2025-01,Analyst,Advanced NLP/chatbot,,,
SVM-04096,ST-CO-007-01-04,VND-0074,Sutherland,BPS Top 50 #19,Everest Group,2,BPO,,HIGH,2025-01,Analyst,"Google Cloud, Gemini/Vertex",,,
SVM-04097,ST-CO-007-01-04,VND-0039,TTEC,BPS Top 50 #29,Everest Group,2,BPO,,HIGH,2025-01,Analyst,TTEC Digital AI systems,,,
SVM-04108,ST-CO-008-01-01,VND-1113,ModSquad,92% CSAT,Zendesk partner,1,Specialist,,HIGH,2025-01,Analyst,"Expert social media, 70+ countries",,,
SVM-04109,ST-CO-008-01-01,VND-0042,WNS,BPS Top 50 #34,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,SocioSEER analytics,,,
SVM-04110,ST-CO-008-01-01,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,2,Digital Specialist,,HIGH,2025-01,Analyst,Platform monitoring,,,
SVM-04111,ST-CO-008-01-01,VND-0040,Alorica,BPS Top 50 #21,Everest Group,2,BPO,,HIGH,2025-01,Analyst,"Omnichannel social, 75+ langs",,,
SVM-04112,ST-CO-008-01-01,VND-0038,Foundever,ISG Top Global Leader,ISG 2024,2,BPO,,HIGH,2025-01,Analyst,AI-powered social care,,,
SVM-04113,ST-CO-008-01-02,VND-1113,ModSquad,92% CSAT,Zendesk partner,1,Specialist,,HIGH,2025-01,Analyst,"Expert social media, 70+ countries",,,
SVM-04114,ST-CO-008-01-02,VND-0042,WNS,BPS Top 50 #34,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,SocioSEER analytics,,,
SVM-04115,ST-CO-008-01-02,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,2,Digital Specialist,,HIGH,2025-01,Analyst,Platform monitoring,,,
SVM-04116,ST-CO-008-01-02,VND-0040,Alorica,BPS Top 50 #21,Everest Group,2,BPO,,HIGH,2025-01,Analyst,"Omnichannel social, 75+ langs",,,
SVM-04117,ST-CO-008-01-02,VND-0038,Foundever,ISG Top Global Leader,ISG 2024,2,BPO,,HIGH,2025-01,Analyst,AI-powered social care,,,
SVM-04118,ST-CO-008-01-03,VND-1113,ModSquad,92% CSAT,Zendesk partner,1,Specialist,,HIGH,2025-01,Analyst,"Expert social media, 70+ countries",,,
SVM-04119,ST-CO-008-01-03,VND-0042,WNS,BPS Top 50 #34,Everest Group,1,IT Services,,HIGH,2025-01,Analyst,SocioSEER analytics,,,
SVM-04120,ST-CO-008-01-03,VND-0043,TaskUs,BPS Top 50 #31,Everest Group,2,Digital Specialist,,HIGH,2025-01,Analyst,Platform monitoring,,,
SVM-04121,ST-CO-008-01-03,VND-0040,Alorica,BPS Top 50 #21,Everest Group,2,BPO,,HIGH,2025-01,Analyst,"Omnichannel social, 75+ langs",,,
SVM-04122,ST-CO-008-01-03,VND-0038,Foundever,ISG Top Global Leader,ISG 2024,2,BPO,,HIGH,2025-01,Analyst,AI-powered social care,,,
