Mapping_ID,Service_Type_ID,Vendor_ID,Vendor_Name,Analyst_Ranking,Analyst_Source,Ranking_Tier,Vendor_Type,Founded_Year,Confidence,As_Of_Date,Source_Type,Notes,Maxx_Rec_Tier,Price_Position,Typical_Delivery_Location
SVM-00152,ST-AI-003-01-02,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,"Cloud-native MLOps, AWS/GCP/Azure partnerships",,,
SVM-00153,ST-AI-003-01-02,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,"MLOps/LLMOps, open-source contributions (MLflow, Feast)",,,
SVM-00154,ST-AI-003-01-02,VND-1130,N-iX,,,,Established,2002,LOW,2025-01,Manual,"MLOps-as-a-service, 24/7 operations, 200+ AI professionals",,,
SVM-00155,ST-AI-003-01-02,VND-0905,Inoxoft,,,,Established,2014,LOW,2025-01,Manual,"75% faster deployments, vendor-neutral guidance",,,
SVM-00156,ST-AI-003-01-02,VND-0262,Addepto,,,,Established,2017,LOW,2025-01,Manual,"Regulated industries, Databricks expertise, 375% revenue growth",,,
SVM-00157,ST-AI-003-01-02,VND-0589,DataRoot Labs,,,,Established,2016,LOW,2025-01,Manual,"Full ML lifecycle, 90% accuracy, Forbes top 10 AI consulting",,,
SVM-00158,ST-AI-003-01-02,VND-0331,Arize AI,,,,Emerging,2019,LOW,2025-01,Manual,"AI observability, ML monitoring for production, $131M Series C",,,
SVM-00159,ST-AI-003-01-03,VND-0001,Accenture,Leader,Everest Group,1,Established,1989,HIGH,2025-01,Analyst,"Real-time data processing, streaming analytics",,,
SVM-00160,ST-AI-003-01-03,VND-0009,Cognizant,Leader,Everest Group,1,Established,1994,HIGH,2025-01,Analyst,"Real-time analytics, streaming data engineering for ML",,,
SVM-00161,ST-AI-003-01-03,VND-0059,Deloitte,Leader,Everest Group,1,Established,,HIGH,2025-01,Analyst,"Event-driven architectures, IoT data engineering",,,
SVM-00162,ST-AI-003-01-03,VND-0003,TCS,Leader,Everest Group,1,Established,1968,HIGH,2025-01,Analyst,"Real-time analytics, cloud-led streaming pipelines",,,
SVM-00163,ST-AI-003-01-03,VND-0004,Capgemini,Leader,Everest Group,1,Established,1967,HIGH,2025-01,Analyst,"Real-time processing capabilities, streaming pipelines",,,
SVM-00164,ST-AI-003-01-03,VND-0404,BluEnt,,,,Established,2012,LOW,2025-01,Manual,"Real-time ETL/streaming, Kafka/Kinesis/Flink expertise",,,
SVM-00165,ST-AI-003-01-03,VND-1446,Sigmoid,,,,Established,2013,LOW,2025-01,Manual,"Real-time and batch pipelines, scalable data flow",,,
SVM-00166,ST-AI-003-02-01,VND-0001,Accenture,Leader,Everest Group,1,Established,1989,HIGH,2025-01,Analyst,"Data warehouse design for ML/AI, cloud architecture",,,
SVM-00167,ST-AI-003-02-01,VND-0009,Cognizant,Leader,Everest Group,1,Established,1994,HIGH,2025-01,Analyst,"Data warehouse design, BigDecisions modernization",,,
SVM-00168,ST-AI-003-02-01,VND-0059,Deloitte,Leader,Everest Group,1,Established,,HIGH,2025-01,Analyst,"Data architecture consulting, AI-driven warehousing",,,
SVM-00169,ST-AI-003-02-01,VND-0003,TCS,Leader,Everest Group,1,Established,1968,HIGH,2025-01,Analyst,"Data warehouse/lakehouse architecture, cloud design",,,
SVM-00170,ST-AI-003-02-01,VND-0004,Capgemini,Leader,Everest Group,1,Established,1967,HIGH,2025-01,Analyst,"Data warehouse/lake architecture, Data Estate Modernization",,,
SVM-00171,ST-AI-003-02-01,VND-0047,HCLTech,Leader,Everest Group,1,Established,1976,HIGH,2025-01,Analyst,"Data infrastructure consulting, AI-ready warehouse design",,,
SVM-00172,ST-AI-003-02-01,VND-0008,Wipro,Leader,Everest Group,1,Established,1945,HIGH,2025-01,Analyst,"Data architecture, cloud warehouse implementation",,,
SVM-00173,ST-AI-003-02-01,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,"Enterprise data strategy, cloud data engineering",,,
SVM-00174,ST-AI-003-02-01,VND-1267,Prolifics,,,,Established,1978,LOW,2025-01,Manual,"Data warehouse design, lakes and warehouses",,,
SVM-00175,ST-AI-003-02-02,VND-0001,Accenture,Leader,Everest Group,1,Established,1989,HIGH,2025-01,Analyst,"Data quality management for ML, governance frameworks",,,
SVM-00176,ST-AI-003-02-02,VND-0009,Cognizant,Leader,Everest Group,1,Established,1994,HIGH,2025-01,Analyst,"Data quality services, management platforms",,,
SVM-00177,ST-AI-003-02-02,VND-0059,Deloitte,Leader,Everest Group,1,Established,,HIGH,2025-01,Analyst,"Data quality consulting, validation frameworks",,,
SVM-00178,ST-AI-003-02-02,VND-0003,TCS,Leader,Everest Group,1,Established,1968,HIGH,2025-01,Analyst,"Data quality frameworks, compliance expertise",,,
SVM-00179,ST-AI-003-02-02,VND-0004,Capgemini,Leader,Everest Group,1,Established,1967,HIGH,2025-01,Analyst,"Data governance/quality assurance, automated validation",,,
SVM-00180,ST-AI-003-02-02,VND-0047,HCLTech,Leader,Everest Group,1,Established,1976,HIGH,2025-01,Analyst,"ML data quality assurance, governance integration",,,
SVM-00181,ST-AI-003-02-02,VND-0008,Wipro,Leader,Everest Group,1,Established,1945,HIGH,2025-01,Analyst,"Advanced data governance, quality management",,,
SVM-00182,ST-AI-003-02-02,VND-1446,Sigmoid,,,,Established,2013,LOW,2025-01,Manual,Self-service platform with automated lineage (DataGuard),,,
SVM-00183,ST-AI-003-02-02,VND-0566,CriticalRiver,,Forrester,,Established,2002,MEDIUM,2025-01,Analyst,"AI-driven quality, Forrester Data Quality Solutions Landscape Q3 2025",,,
SVM-00184,ST-AI-003-01-04,VND-1718,Xenoss,,,,Emerging,,LOW,2025-01,Manual,"GAN/VAE/diffusion models, 90% cost reduction, GDPR/HIPAA compliance",,,
SVM-00185,ST-AI-003-01-04,VND-0819,Gretel.ai,,,,Emerging,2019,LOW,2025-01,Manual,"GenAI-powered synthetic data, $50M Series B, privacy scoring",,,
SVM-00186,ST-AI-003-01-04,VND-1036,MOSTLY AI,,,,Established,2017,LOW,2025-01,Manual,"Fortune 100 clients, $25M Series B, GDPR/ISO certified",,,
SVM-00187,ST-AI-003-01-04,VND-0844,Hazy,,,,Emerging,2018,LOW,2025-01,Manual,"Privacy-preserving solutions, enterprise test data focus",,,
SVM-00188,ST-AI-003-01-04,VND-1722,YData,,,,Emerging,2021,LOW,2025-01,Manual,"Synthetic data generation, $3.24M seed funding",,,
SVM-00189,ST-AI-003-01-04,VND-1522,Synthetaic,,,,Emerging,2019,LOW,2025-01,Manual,"AI/big data synthetic generation, $16.2M funding",,,
SVM-00190,ST-AI-003-01-04,VND-0595,Datagen,,,,Emerging,2018,LOW,2025-01,Manual,"Photorealistic simulations, human motion, $22M Series A",,,
SVM-00191,ST-AI-003-01-04,VND-1521,Synthesis AI,,,,Emerging,2019,LOW,2025-01,Manual,"Synthetic humans (GANs/CGI), FaceAPI, $4.5M seed",,,
SVM-00192,ST-AI-003-01-04,VND-1211,Parallel Domain,,,,Emerging,2018,LOW,2025-01,Manual,"Autonomous systems training, sensor simulation, $10M+",,,
SVM-00193,ST-AI-003-01-04,VND-0944,K2view,,,,Established,2009,LOW,2025-01,Manual,"Entity-based generation, GenAI-powered tabular synthesis",,,
SVM-00194,ST-AI-003-01-04,VND-1523,Syntho,,,,Emerging,,LOW,2025-01,Manual,Synthetic data solutions for enterprises,,,
SVM-00195,ST-AI-003-01-04,VND-1574,Tonic.ai,,,,Emerging,2017,LOW,2025-01,Manual,"Synthetic data solutions, $35M Series B (Sept 2021\)",,,
SVM-00196,ST-AI-003-03-01,VND-0073,EXL,Leader,ISG,1,Established,1999,HIGH,2025-01,Analyst,"GenAI development/deployment, EXLerate.ai platform, ISG Leader 2025",,,
SVM-00197,ST-AI-003-03-01,VND-1665,Virtusa,Leader,ISG,1,Established,1996,HIGH,2025-01,Analyst,"GenAI Services Leader, LLM fine-tuning, ISG Leader 2025",,,
SVM-00198,ST-AI-003-03-01,VND-0001,Accenture,Leader,Everest Group,1,Established,1989,HIGH,2025-01,Analyst,"LLM customization, GenAI strategy, AI-first approach",,,
SVM-00199,ST-AI-003-03-01,VND-0009,Cognizant,Leader,Everest Group,1,Established,1994,HIGH,2025-01,Analyst,"GenAI services, LLM fine-tuning, healthcare LLMs",,,
SVM-00200,ST-AI-003-03-01,VND-0059,Deloitte,Leader,Everest Group,1,Established,,HIGH,2025-01,Analyst,"LLM fine-tuning consulting, GenAI deployment",,,
SVM-00201,ST-AI-003-03-01,VND-0005,IBM,Leader,ISG,1,Established,1911,HIGH,2025-01,Analyst,"AI Consulting Advantage platform, ISG Leader 2025",,,
SVM-00202,ST-AI-003-03-01,VND-1718,Xenoss,,,,Emerging,,LOW,2025-01,Manual,"Parameter-efficient techniques (LoRA/QLoRA), 90% compute reduction",,,
SVM-00203,ST-AI-003-03-01,VND-1448,Simor Consulting,,,,Emerging,,LOW,2025-01,Manual,"Enterprise LLM fine-tuning, healthcare/fintech focus",,,
SVM-00204,ST-AI-003-03-01,VND-0570,Cubettech,,,,Established,2018,LOW,2025-01,Manual,"Custom LLM training, supervised fine-tuning, RAG alignment",,,
SVM-00205,ST-AI-003-03-01,VND-0371,Azumo,,,,Established,2016,LOW,2025-01,Manual,"Fine-tuning LLM as a service, nearshore delivery",,,
SVM-00206,ST-AI-003-03-01,VND-0222,10Clouds,,,,Established,2009,LOW,2025-01,Manual,"LLM fine-tuning (LLAMA family), domain-specific AI tools",,,
SVM-00207,ST-AI-003-03-01,VND-1258,Prismetric,,,,Established,2008,LOW,2025-01,Manual,"LLM fine-tuning, GPT/LLaMA/PaLM customization, 15+ years experience",,,
SVM-00208,ST-AI-003-03-01,VND-1013,LeewayHertz,,,,Established,2007,LOW,2025-01,Manual,LLM fine-tuning and prompt engineering services,,,
SVM-00209,ST-AI-003-03-01,VND-1573,Together AI,,,,Emerging,2022,LOW,2025-01,Manual,"Decentralized cloud for GenAI models, $534M funding",,,
SVM-00210,ST-AI-003-04-01,VND-0001,Accenture,,,,Established,1989,LOW,2025-01,Manual,Enterprise prompt engineering within GenAI consulting,,,
SVM-00211,ST-AI-003-04-01,VND-0800,Geniusee,,,,Emerging,,LOW,2025-01,Manual,"Prompt engineering services, AI technologies platform",,,
SVM-00212,ST-AI-003-04-01,VND-1013,LeewayHertz,,,,Established,2007,LOW,2025-01,Manual,Prompt engineering consulting across industries,,,
SVM-00213,ST-AI-003-04-01,VND-1623,V2Soft,,,,Established,1998,LOW,2025-01,Manual,"Prompt engineering outsourcing, training/workshops",,,
SVM-00214,ST-AI-003-04-01,VND-1702,Width.ai,,,,Emerging,,LOW,2025-01,Manual,"Production-level prompt development, SOTA techniques",,,
SVM-00215,ST-AI-003-04-01,VND-1072,MentorCruise,,,,Emerging,,LOW,2025-01,Manual,Prompt engineering specialists marketplace,,,
SVM-00216,ST-AI-003-05-01,VND-1718,Xenoss,,,,Emerging,,LOW,2025-01,Manual,"Synthetic training data for LLMs, 100M+ text samples",,,
SVM-00217,ST-AI-003-05-01,VND-0819,Gretel.ai,,,,Emerging,2019,LOW,2025-01,Manual,"Synthetic data for GenAI training, text/unstructured data",,,
SVM-00218,ST-AI-003-05-01,VND-1036,MOSTLY AI,,,,Established,2017,LOW,2025-01,Manual,"Synthetic data for GenAI, pre-training/fine-tuning support",,,
SVM-00219,ST-AI-003-05-01,VND-1722,YData,,,,Emerging,2021,LOW,2025-01,Manual,"Synthetic data for AI applications, LLM training",,,
SVM-00220,ST-AI-003-05-01,VND-1521,Synthesis AI,,,,Emerging,2019,LOW,2025-01,Manual,"Human-centric data generation, facial verification models",,,
SVM-00221,ST-AI-003-05-01,VND-0595,Datagen,,,,Emerging,2018,LOW,2025-01,Manual,"Simulated data for GenAI training, photorealistic datasets",,,
SVM-00222,ST-AI-003-05-01,VND-1211,Parallel Domain,,,,Emerging,2018,LOW,2025-01,Manual,"Synthetic training data for perception models, sensor simulation",,,
SVM-00223,ST-AI-005-03-01,VND-0811,Google Cloud,Leader,Gartner MQ DSML,1,Established,1998,HIGH,2025-01,Analyst,Top-rated specifically for unified monitoring of model training and inference performance at scale.,,,
SVM-00224,ST-AI-005-03-01,VND-0593,Datadog,Leader,Gartner MQ Observability,1,Established,2010,HIGH,2025-01,Analyst,Expansion from APM to full-stack ML observability makes it a top choice for DevOps-centric teams.,,,
SVM-00225,ST-AI-005-03-01,VND-0331,Arize AI,Cool Vendor,Gartner,,Emerging,2020,HIGH,2025-01,Analyst,Specialized specifically in ML observability to trace performance degradation down to feature level.,,,
SVM-00226,ST-AI-005-03-01,VND-1701,WhyLabs,,,,Emerging,2019,LOW,2025-01,Manual,"Created by Amazon AI architects; focuses on ""privacy-first"" observability for raw data monitoring.",,,
SVM-00227,ST-AI-005-03-02,VND-1208,PagerDuty,Leader,Forrester Wave Process,1,Established,2009,HIGH,2025-01,Analyst,"The industry standard for incident response, now heavily integrated with MLOps pipelines for alerting.",,,
SVM-00228,ST-AI-005-03-02,VND-0632,Dynatrace,Leader,Gartner MQ Observability,1,Established,2005,HIGH,2025-01,Analyst,Davis AI engine provides automated root-cause alerting for AI/ML applications in production.,,,
SVM-00229,ST-AI-005-03-02,VND-0753,Flip AI,Cool Vendor,Gartner,,Emerging,2023,HIGH,2025-01,Analyst,Generative AI-native observability platform that predicts incidents and generates root cause analysis.,,,
SVM-00230,ST-AI-005-03-02,VND-0394,Better Stack,,,,Emerging,2021,LOW,2025-01,Manual,"Modern, developer-focused incident management often used by newer AI engineering teams.",,,
SVM-00231,ST-AI-005-03-03,VND-0588,DataRobot,Leader,Gartner MQ DSML,1,Established,2012,HIGH,2025-01,Analyst,Strong built-in drift detection capabilities for both target and feature drift in enterprise deployments.,,,
SVM-00232,ST-AI-005-03-03,VND-0737,Fiddler AI,Cool Vendor,Gartner,,Established,2018,HIGH,2025-01,Analyst,Specialist leader in Model Performance Management (MPM) with deep drift diagnostics.,,,
SVM-00233,ST-AI-005-03-03,VND-1138,NannyML,,,,Emerging,2020,LOW,2025-01,Manual,Open-source grounded specialist focused specifically on estimating post-deployment performance without ground truth.,,,
SVM-00234,ST-AI-005-03-03,VND-0707,Evidently AI,,,,Emerging,2020,LOW,2025-01,Manual,Popular open-core specialist for evaluating data drift and model quality in production.,,,
SVM-00235,ST-AI-005-02-01,VND-0592,Databricks,Leader,Gartner MQ DSML,1,Established,2013,HIGH,2025-01,Analyst,Unified Lakehouse platform enables seamless automated retraining workflows on fresh data.,,,
SVM-00236,ST-AI-005-02-01,VND-0244,AWS,Leader,Gartner MQ DSML,1,Established,2006,HIGH,2025-01,Analyst,SageMaker Pipelines offers one of the most mature managed services for CI/CD model retraining.,,,
SVM-00237,ST-AI-005-02-01,VND-1199,Outerbounds,,,,Emerging,2021,LOW,2025-01,Manual,Founded by creators of Metaflow; specializes in human-centric ML infrastructure for retraining.,,,
SVM-00238,ST-AI-005-02-01,VND-1612,Union.ai,,,,Emerging,2020,LOW,2025-01,Manual,"Commercial entity behind Flyte, focusing on orchestration for complex retraining workflows.",,,
SVM-00239,ST-AI-005-01-01,VND-1553,Tecton,Cool Vendor,Gartner,,Established,2019,HIGH,2025-01,Analyst,Enterprise leader in feature platforms; founded by the team that built Uber Michelangelo.,,,
SVM-00240,ST-AI-005-01-01,VND-0001,Accenture,Leader,Everest Group AI Services,1,Established,1989,HIGH,2025-01,Analyst,Top systems integrator for implementing and managing enterprise feature stores like Tecton/Feast.,,,
SVM-00241,ST-AI-005-01-01,VND-0735,Fennel,,,,Emerging,2022,LOW,2025-01,Manual,Real-time feature engineering platform focused on reducing infrastructure complexity.,,,
SVM-00242,ST-AI-005-01-01,VND-0481,Chalk,,,,Emerging,2022,LOW,2025-01,Manual,Best-in-class developer experience for combining streaming and batch data for features.,,,
SVM-00243,ST-AI-005-01-02,VND-0346,Astronomer,Strong Performer,Forrester Wave Process,2,Established,2018,MEDIUM,2025-01,Analyst,"Managed Airflow service, the de facto standard for orchestrating general ML pipelines.",,,
SVM-00244,ST-AI-005-01-02,VND-1086,Microsoft,Leader,Gartner MQ DSML,1,Established,1975,HIGH,2025-01,Analyst,Azure Machine Learning pipelines provide deep integration with enterprise security and DevOps.,,,
SVM-00245,ST-AI-005-01-02,VND-1043,Mage,,,,Emerging,2021,LOW,2025-01,Manual,Modern replacement for Airflow specifically designed for data and ML pipeline interactivity.,,,
SVM-00246,ST-AI-005-01-02,VND-1253,Prefect,,,,Emerging,2018,LOW,2025-01,Manual,"Newer orchestration standard (founded 2018, growing fast post-2020) focusing on dynamic pipelines.",,,
SVM-00247,ST-AI-005-01-03,VND-1693,Weights & Biases,Niche Player,IDC MarketScape,,Established,2017,MEDIUM,2025-01,Analyst,"The ""system of record"" for ML; highly rated for model registry and experiment tracking.",,,
SVM-00248,ST-AI-005-01-03,VND-0621,Domino Data Lab,Leader,Gartner MQ DSML,1,Established,2013,HIGH,2025-01,Analyst,Enterprise platform known for rigorous governance and model registry capabilities in regulated industries.,,,
SVM-00249,ST-AI-005-01-03,VND-0524,Comet,Challenger,IDC MarketScape,3,Established,2017,HIGH,2025-01,Analyst,Strong model registry capabilities often preferred by deep learning teams.,,,
SVM-00250,ST-AI-005-01-03,VND-0922,Iterative,,,,Emerging,2018,LOW,2025-01,Manual,"Commercial backer of DVC (Data Version Control), focusing on Git-native model registry.",,,
SVM-00251,ST-AI-005-01-04,VND-1377,SAS,Leader,Forrester Wave AI/ML,1,Established,1976,HIGH,2025-01,Analyst,Traditional leader offering highly governed experiment tracking for banking and healthcare.,,,
SVM-00252,ST-AI-005-01-04,VND-1147,Neptune.ai,,,,Emerging,2017,LOW,2025-01,Manual,"Lightweight experiment tracker that integrates with any MLOps stack; ""emerging"" behavior/growth.",,,
SVM-00253,ST-AI-005-02-02,VND-1419,Seldon,Niche Player,IDC MarketScape,,Established,2014,MEDIUM,2025-01,Analyst,"Specialized in complex model serving (graphs, ensembles) on Kubernetes.",,,
SVM-00254,ST-AI-005-02-02,VND-0393,BentoML,,,,Emerging,2019,LOW,2025-01,Manual,"Standard for unifying model serving across frameworks; simplifies ""model to container"" workflow.",,,
SVM-00255,ST-AI-005-02-02,VND-1168,OctoML,Cool Vendor,Gartner,,Emerging,2019,HIGH,2025-01,Analyst,Specializes in model optimization and compilation for efficient inference deployment.,,,
SVM-00256,ST-AI-005-01-05,VND-0563,Credo AI,Cool Vendor,Gartner AI Governance,,Emerging,2020,HIGH,2025-01,Analyst,"Governance-first platform focused specifically on explainability, compliance, and risk reporting.",,,
SVM-00257,ST-AI-005-01-05,VND-0059,Deloitte,Leader,Everest Group AI Services,1,Established,,HIGH,2025-01,Analyst,"Leading ""Trustworthy AI"" framework services for audit and explainability consulting.",,,
SVM-00258,ST-AI-005-01-05,VND-0336,Arthur,Cool Vendor,Gartner,,Emerging,2019,HIGH,2025-01,Analyst,Model monitoring platform with a heavy emphasis on explainability and bias detection.,,,
SVM-00259,ST-AI-005-02-03,VND-1180,OpenAI (Enterprise),Leader,Forrester GenAI,1,Established,2015,HIGH,2025-01,Analyst,The de facto standard for LLM integration via Azure or direct API with enterprise compliance features.,,,
SVM-00260,ST-AI-005-02-03,VND-0517,Cohere,Strong Performer,Forrester GenAI,2,Emerging,2019,MEDIUM,2025-01,Analyst,Enterprise-focused LLM provider emphasizing data privacy and custom model deployment.,,,
SVM-00261,ST-AI-005-02-03,VND-0997,LangChain,,,,Emerging,2022,LOW,2025-01,Manual,The primary framework/service for chaining LLM components; launched managed platform LangSmith in 2023\.,,,
SVM-00262,ST-AI-005-02-03,VND-1196,Orq.ai,,,,Emerging,2022,LOW,2025-01,Manual,Collaboration platform for Generative AI lifecycle management and integration.,,,
